Spending_ID,Customer_ID,Product_Category_ID,Amount_Spent,Total_Products
3346,523,7,24,50
3347,524,1,1,32
3348,524,2,9,32
3349,524,3,8,32
3350,524,4,11,32
3351,524,5,3,32
3352,524,6,22,32
3353,524,7,10,32
3354,525,1,63,182
3355,525,2,10,182
3356,525,3,83,182
3357,525,4,7,182
3358,525,5,19,182
3359,525,6,19,182
3360,525,7,163,182
3361,526,1,252,304
3362,526,2,3,304
3363,526,3,42,304
3364,526,4,4,304
3365,526,5,3,304
3366,526,6,102,304
3367,526,7,202,304
3368,527,1,1478,1919
3369,527,2,19,1919
3370,527,3,403,1919
3371,527,5,19,1919
3372,527,7,1919,1919
3373,528,1,198,608
3374,528,2,18,608
3375,528,3,252,608
3376,528,4,32,608
3377,528,5,108,608
3378,528,6,54,608
3379,528,7,554,608
3380,529,1,8,35
3381,529,2,4,35
3382,529,3,10,35
3383,529,4,6,35
3384,529,5,7,35
3385,529,6,6,35
3386,529,7,29,35
3387,530,1,416,1554
3388,530,2,46,1554
3389,530,3,925,1554
3390,530,4,60,1554
3391,530,5,107,1554
3392,530,6,46,1554
3393,530,7,1508,1554
3394,531,1,42,124
3395,531,2,7,124
3396,531,3,43,124
3397,531,4,20,124
3398,531,5,12,124
3399,531,6,10,124
3400,531,7,114,124
3401,532,1,14,41
3402,532,2,3,41
3403,532,3,21,41
3404,532,4,2,41
3405,532,5,1,41
3406,532,6,28,41
3407,532,7,13,41
3408,533,1,17,20
3409,533,3,3,20
3410,533,6,1,20
3411,533,7,19,20
3412,534,1,15,36
3413,534,2,4,36
3414,534,3,10,36
3415,534,4,3,36
3416,534,5,4,36
3417,534,6,18,36
3418,534,7,18,36
3419,535,1,6,57
3420,535,2,16,57
3421,535,3,24,57
3422,535,4,11,57
3423,535,6,34,57
3424,535,7,23,57
3425,536,1,458,492
3426,536,3,24,492
3427,536,4,6,492
3428,536,5,4,492
3429,536,6,34,492
3430,536,7,458,492
3431,537,1,30,120
3432,537,2,3,120
3433,537,3,47,120
3434,537,4,19,120
3435,537,5,21,120
3436,537,6,42,120
3437,537,7,78,120
3438,538,1,179,961
3439,538,2,28,961
3440,538,3,520,961
3441,538,4,111,961
3442,538,5,123,961
3443,538,6,47,961
3444,538,7,914,961
3445,539,1,90,225
3446,539,2,17,225
3447,539,3,97,225
3448,539,4,15,225
3449,539,5,6,225
3450,539,6,15,225
3451,539,7,210,225
3452,540,1,308,677
3453,540,2,85,677
3454,540,3,137,677
3455,540,4,102,677
3456,540,5,45,677
3457,540,6,118,677
3458,540,7,559,677
3459,541,1,557,1661
3460,541,2,129,1661
3461,541,3,761,1661
3462,541,4,29,1661
3463,541,5,185,1661
3464,541,6,111,1661
3465,541,7,1550,1661
3466,542,1,7,47
3467,542,2,4,47
3468,542,3,13,47
3469,542,4,15,47
3470,542,5,8,47
3471,542,6,17,47
3472,542,7,30,47
3473,543,1,1492,1924
3474,543,2,38,1924
3475,543,3,287,1924
3476,543,4,50,1924
3477,543,5,57,1924
3478,543,6,33,1924
3479,543,7,1891,1924
3480,544,1,30,66
3481,544,2,8,66
3482,544,3,12,66
3483,544,4,8,66
3484,544,5,8,66
3485,544,6,12,66
3486,544,7,54,66
3487,545,1,249,1534
3488,545,2,153,1534
3489,545,3,940,1534
3490,545,4,58,1534
3491,545,5,134,1534
3492,545,6,38,1534
3493,545,7,1496,1534
3494,546,1,465,758
3495,546,2,25,758
3496,546,3,132,758
3497,546,4,136,758
3498,546,6,37,758
3499,546,7,721,758
3500,547,1,129,806
3501,547,2,129,806
3502,547,3,259,806
3503,547,4,168,806
3504,547,5,121,806
3505,547,6,83,806
3506,547,7,723,806
3507,548,1,174,307
3508,548,2,18,307
3509,548,3,81,307
3510,548,4,28,307
3511,548,5,6,307
3512,548,6,24,307
3513,548,7,283,307
3514,549,1,189,225
3515,549,2,2,225
3516,549,3,29,225
3517,549,4,3,225
3518,549,5,2,225
3519,549,6,40,225
3520,549,7,185,225
3521,550,1,747,1023
3522,550,2,10,1023
3523,550,3,161,1023
3524,550,4,65,1023
3525,550,5,40,1023
3526,550,6,42,1023
3527,550,7,981,1023
3528,551,1,6,10
3529,551,3,2,10
3530,551,4,2,10
3531,551,6,1,10
3532,551,7,9,10
3533,552,1,14,17
3534,552,3,3,17
3535,552,6,4,17
3536,552,7,13,17
3537,553,1,12,16
3538,553,3,4,16
3539,553,6,1,16
3540,553,7,15,16
3541,554,1,98,263
3542,554,3,106,263
3543,554,4,49,263
3544,554,5,10,263
3545,554,6,106,263
3546,554,7,157,263
3547,555,1,32,37
3548,555,3,5,37
3549,555,6,1,37
3550,555,7,36,37
3551,556,1,51,153
3552,556,2,12,153
3553,556,3,49,153
3554,556,4,17,153
3555,556,5,24,153
3556,556,6,24,153
3557,556,7,129,153
3558,557,1,200,259
3559,557,2,5,259
3560,557,3,44,259
3561,557,5,10,259
3562,557,6,20,259
3563,557,7,239,259
3564,558,1,25,62
3565,558,2,6,62
3566,558,3,25,62
3567,558,4,6,62
3568,558,7,62,62
3569,559,1,1050,1206
3570,559,2,12,1206
3571,559,3,144,1206
3572,559,6,24,1206
3573,559,7,1182,1206
3574,560,1,117,152
3575,560,3,22,152
3576,560,4,13,152
3577,560,6,30,152
3578,560,7,122,152
3579,561,1,9,42
3580,561,2,4,42
3581,561,3,17,42
3582,561,4,10,42
3583,561,5,2,42
3584,561,6,7,42
3585,561,7,35,42
3586,562,1,56,67
3587,562,3,11,67
3588,562,6,8,67
3589,562,7,59,67
3590,563,1,145,223
3591,563,2,13,223
3592,563,3,46,223
3593,563,4,17,223
3594,563,5,2,223
3595,563,6,4,223
3596,563,7,219,223
3597,564,1,203,213
3598,564,3,10,213
3599,564,6,2,213
3600,564,7,211,213
3601,565,1,270,345
3602,565,2,3,345
3603,565,3,27,345
3604,565,4,39,345
3605,565,5,6,345
3606,565,6,99,345
3607,565,7,246,345
3608,566,1,9,37
3609,566,3,16,37
3610,566,4,6,37
3611,566,5,6,37
3612,566,6,10,37
3613,566,7,27,37
3614,567,1,37,91
3615,567,2,12,91
3616,567,3,23,91
3617,567,4,8,91
3618,567,5,11,91
3619,567,6,52,91
3620,567,7,39,91
3621,568,1,46,53
3622,568,3,7,53
3623,568,6,2,53
3624,568,7,51,53
3625,569,1,31,54
3626,569,2,1,54
3627,569,3,13,54
3628,569,4,7,54
3629,569,5,2,54
3630,569,6,9,54
3631,569,7,45,54
3632,570,1,1060,1643
3633,570,2,21,1643
3634,570,3,530,1643
3635,570,4,32,1643
3636,570,6,224,1643
3637,570,7,1419,1643
3638,571,1,264,600
3639,571,2,47,600
3640,571,3,188,600
3641,571,4,54,600
3642,571,5,47,600
3643,571,6,11,600
3644,571,7,589,600
3645,572,1,399,443
3646,572,2,4,443
3647,572,3,30,443
3648,572,4,6,443
3649,572,5,4,443
3650,572,6,30,443
3651,572,7,413,443
3652,573,1,8,33
3653,573,2,9,33
3654,573,3,9,33
3655,573,4,2,33
3656,573,5,5,33
3657,573,6,22,33
3658,573,7,11,33
3659,574,1,19,64
3660,574,3,35,64
3661,574,4,6,64
3662,574,5,4,64
3663,574,6,17,64
3664,574,7,47,64
3665,575,1,817,2066
3666,575,2,183,2066
3667,575,3,797,2066
3668,575,4,106,2066
3669,575,5,163,2066
3670,575,6,20,2066
3671,575,7,2046,2066
3672,576,1,292,1313
3673,576,2,127,1313
3674,576,3,635,1313
3675,576,4,132,1313
3676,576,5,127,1313
3677,576,6,165,1313
3678,576,7,1148,1313
3679,577,1,12,33
3680,577,2,6,33
3681,577,3,2,33
3682,577,4,11,33
3683,577,5,2,33
3684,577,6,16,33
3685,577,7,17,33
3686,578,1,130,382
3687,578,2,30,382
3688,578,3,168,382
3689,578,4,20,382
3690,578,5,34,382
3691,578,7,382,382
3692,579,1,6,39
3693,579,2,4,39
3694,579,3,16,39
3695,579,4,3,39
3696,579,5,10,39
3697,579,6,30,39
3698,579,7,9,39
3699,580,1,16,54
3700,580,2,12,54
3701,580,3,18,54
3702,580,4,7,54
3703,580,5,1,54
3704,580,6,13,54
3705,580,7,41,54
3706,581,1,19,28
3707,581,3,9,28
3708,581,6,2,28
3709,581,7,26,28
3710,582,1,4,48
3711,582,2,7,48
3712,582,3,15,48
3713,582,4,13,48
3714,582,5,9,48
3715,582,6,15,48
3716,582,7,33,48
3717,583,1,31,75
3718,583,2,3,75
3719,583,3,31,75
3720,583,4,2,75
3721,583,5,8,75
3722,583,6,4,75
3723,583,7,71,75
3724,584,1,36,38
3725,584,3,2,38
3726,584,6,4,38
3727,584,7,34,38
3728,585,1,526,720
3729,585,2,28,720
3730,585,3,135,720
3731,585,4,10,720
3732,585,5,21,720
3733,585,6,99,720
3734,585,7,621,720
3735,586,1,400,1097
3736,586,2,32,1097
3737,586,3,519,1097
3738,586,4,71,1097
3739,586,5,75,1097
3740,586,6,54,1097
3741,586,7,1043,1097
3742,587,1,410,545
3743,587,2,16,545
3744,587,3,114,545
3745,587,5,5,545
3746,587,6,49,545
3747,587,7,496,545
3748,588,1,80,115
3749,588,2,3,115
3750,588,3,26,115
3751,588,4,4,115
3752,588,5,2,115
3753,588,6,14,115
3754,588,7,101,115
3755,589,1,88,149
3756,589,2,10,149
3757,589,3,46,149
3758,589,4,2,149
3759,589,5,3,149
3760,589,6,64,149
3761,589,7,85,149
3762,590,1,55,63
3763,590,3,6,63
3764,590,4,2,63
3765,590,6,4,63
3766,590,7,59,63
3767,591,1,5,27
3768,591,2,1,27
3769,591,3,13,27
3770,591,4,3,27
3771,591,5,5,27
3772,591,6,1,27
3773,591,7,26,27
3774,592,1,8,34
3775,592,2,4,34
3776,592,3,5,34
3777,592,4,15,34
3778,592,5,2,34
3779,592,6,11,34
3780,592,7,23,34
3781,593,1,410,1171
3782,593,3,592,1171
3783,593,4,147,1171
3784,593,5,22,1171
3785,593,6,22,1171
3786,593,7,1149,1171
3787,594,1,101,228
3788,594,2,13,228
3789,594,3,76,228
3790,594,4,20,228
3791,594,5,18,228
3792,594,6,40,228
3793,594,7,188,228
3794,595,1,162,256
3795,595,2,25,256
3796,595,3,53,256
3797,595,4,16,256
3798,595,6,10,256
3799,595,7,246,256
3800,596,1,2,22
3801,596,2,8,22
3802,596,3,1,22
3803,596,4,4,22
3804,596,5,7,22
3805,596,6,15,22
3806,596,7,7,22
3807,597,1,25,35
3808,597,3,8,35
3809,597,4,2,35
3810,597,6,2,35
3811,597,7,33,35
3812,598,1,389,841
3813,598,2,91,841
3814,598,3,248,841
3815,598,4,64,841
3816,598,5,49,841
3817,598,6,41,841
3818,598,7,800,841
3819,599,1,215,349
3820,599,2,13,349
3821,599,3,87,349
3822,599,4,17,349
3823,599,5,17,349
3824,599,6,24,349
3825,599,7,325,349
3826,600,1,27,32
3827,600,3,5,32
3828,600,6,3,32
3829,600,7,29,32
3830,601,1,5,32
3831,601,2,6,32
3832,601,3,10,32
3833,601,4,6,32
3834,601,5,5,32
3835,601,6,10,32
3836,601,7,22,32
3837,602,1,179,300
3838,602,2,8,300
3839,602,3,83,300
3840,602,4,19,300
3841,602,5,11,300
3842,602,6,26,300
3843,602,7,274,300
3844,603,1,352,389
3845,603,3,27,389
3846,603,4,10,389
3847,603,6,15,389
3848,603,7,374,389
3849,604,1,17,63
3850,604,2,8,63
3851,604,3,12,63
3852,604,4,11,63
3853,604,5,15,63
3854,604,6,32,63
3855,604,7,31,63
3856,605,1,625,904
3857,605,2,35,904
3858,605,3,169,904
3859,605,4,58,904
3860,605,5,17,904
3861,605,6,35,904
3862,605,7,869,904
3863,606,1,10,31
3864,606,2,6,31
3865,606,3,11,31
3866,606,5,4,31
3867,606,6,2,31
3868,606,7,29,31
3869,607,1,390,874
3870,607,2,22,874
3871,607,3,323,874
3872,607,4,104,874
3873,607,5,35,874
3874,607,6,107,874
3875,607,7,767,874
3876,608,1,10,30
3877,608,2,2,30
3878,608,3,15,30
3879,608,4,2,30
3880,608,5,1,30
3881,608,6,6,30
3882,608,7,24,30
3883,609,1,215,1047
3884,609,2,63,1047
3885,609,3,507,1047
3886,609,4,231,1047
3887,609,5,31,1047
3888,609,6,190,1047
3889,609,7,857,1047
3890,610,1,1001,1808
3891,610,2,17,1808
3892,610,3,572,1808
3893,610,4,93,1808
3894,610,5,125,1808
3895,610,6,17,1808
3896,610,7,1791,1808
3897,611,1,19,95
3898,611,2,18,95
3899,611,3,33,95
3900,611,4,24,95
3901,611,5,1,95
3902,611,6,8,95
3903,611,7,87,95
3904,612,1,41,188
3905,612,2,5,188
3906,612,3,129,188
3907,612,4,10,188
3908,612,5,3,188
3909,612,6,3,188
3910,612,7,185,188
3911,613,1,1181,1556
3912,613,2,107,1556
3913,613,3,199,1556
3914,613,4,39,1556
3915,613,5,30,1556
3916,613,6,30,1556
3917,613,7,1526,1556
3918,614,1,603,909
3919,614,2,45,909
3920,614,3,207,909
3921,614,4,36,909
3922,614,5,18,909
3923,614,6,54,909
3924,614,7,855,909
3925,615,1,129,806
3926,615,2,129,806
3927,615,3,259,806
3928,615,4,168,806
3929,615,5,121,806
3930,615,6,83,806
3931,615,7,723,806
3932,616,1,10,63
3933,616,2,24,63
3934,616,3,15,63
3935,616,4,13,63
3936,616,5,1,63
3937,616,6,30,63
3938,616,7,33,63
3939,617,1,514,1508
3940,617,2,22,1508
3941,617,3,732,1508
3942,617,4,42,1508
3943,617,5,198,1508
3944,617,6,79,1508
3945,617,7,1429,1508
3946,618,1,14,15
3947,618,3,1,15
3948,618,6,1,15
3949,618,7,14,15
3950,619,1,387,1212
3951,619,2,20,1212
3952,619,3,713,1212
3953,619,4,38,1212
3954,619,5,54,1212
3955,619,6,163,1212
3956,619,7,1049,1212
3957,620,1,121,345
3958,620,2,103,345
3959,620,3,69,345
3960,620,4,8,345
3961,620,5,44,345
3962,620,6,48,345
3963,620,7,297,345
3964,621,1,965,1408
3965,621,2,69,1408
3966,621,3,279,1408
3967,621,4,54,1408
3968,621,5,41,1408
3969,621,6,69,1408
3970,621,7,1339,1408
3971,622,1,707,1106
3972,622,2,21,1106
3973,622,3,250,1106
3974,622,4,85,1106
3975,622,5,43,1106
3976,622,6,73,1106
3977,622,7,1033,1106
3978,623,1,571,846
3979,623,2,50,846
3980,623,3,142,846
3981,623,4,33,846
3982,623,5,50,846
3983,623,6,159,846
3984,623,7,687,846
3985,624,1,586,1322
3986,624,2,66,1322
3987,624,3,653,1322
3988,624,4,17,1322
3989,624,6,26,1322
3990,624,7,1296,1322
3991,625,1,1063,1282
3992,625,2,89,1282
3993,625,3,102,1282
3994,625,4,16,1282
3995,625,5,12,1282
3996,625,6,25,1282
3997,625,7,1257,1282
3998,626,1,305,342
3999,626,2,3,342
4000,626,3,27,342
4001,626,4,4,342
4002,626,5,3,342
4003,626,6,144,342
4004,626,7,198,342
4005,627,1,1200,2105
4006,627,2,105,2105
4007,627,3,758,2105
4008,627,5,42,2105
4009,627,6,147,2105
4010,627,7,1958,2105
4011,628,1,163,224
4012,628,2,2,224
4013,628,3,40,224
4014,628,4,8,224
4015,628,5,11,224
4016,628,6,11,224
4017,628,7,213,224
4018,629,1,1009,1517
4019,629,2,181,1517
4020,629,3,104,1517
4021,629,4,202,1517
4022,629,5,21,1517
4023,629,6,207,1517
4024,629,7,1310,1517
4025,630,1,125,216
4026,630,2,6,216
4027,630,3,73,216
4028,630,4,8,216
4029,630,5,4,216
4030,630,6,19,216
4031,630,7,197,216
4032,631,1,721,1042
4033,631,3,152,1042
4034,631,4,119,1042
4035,631,5,50,1042
4036,631,6,50,1042
4037,631,7,992,1042
4038,632,1,315,453
4039,632,2,4,453
4040,632,3,62,453
4041,632,4,41,453
4042,632,5,31,453
4043,632,6,146,453
4044,632,7,307,453
4045,633,1,1000,1970
4046,633,2,19,1970
4047,633,3,711,1970
4048,633,4,125,1970
4049,633,5,115,1970
4050,633,6,38,1970
4051,633,7,1932,1970
4052,634,1,16,42
4053,634,3,17,42
4054,634,4,6,42
4055,634,5,3,42
4056,634,6,6,42
4057,634,7,36,42
4058,635,1,757,1163
4059,635,2,80,1163
4060,635,3,217,1163
4061,635,4,29,1163
4062,635,5,80,1163
4063,635,6,11,1163
4064,635,7,1152,1163
4065,636,1,30,58
4066,636,2,2,58
4067,636,3,25,58
4068,636,5,1,58
4069,636,6,9,58
4070,636,7,49,58
4071,637,1,219,348
4072,637,2,3,348
4073,637,3,100,348
4074,637,4,26,348
4075,637,6,17,348
4076,637,7,331,348
4077,638,1,111,150
4078,638,2,3,150
4079,638,3,28,150
4080,638,4,2,150
4081,638,5,6,150
4082,638,6,15,150
4083,638,7,135,150
4084,639,1,45,185
4085,639,2,47,185
4086,639,3,52,185
4087,639,4,21,185
4088,639,5,20,185
4089,639,6,25,185
4090,639,7,160,185
4091,640,1,410,1024
4092,640,2,112,1024
4093,640,3,420,1024
4094,640,5,82,1024
4095,640,6,71,1024
4096,640,7,953,1024
4097,641,1,100,147
4098,641,2,1,147
4099,641,3,39,147
4100,641,4,6,147
4101,641,5,1,147
4102,641,6,76,147
4103,641,7,71,147
4104,642,1,509,592
4105,642,3,65,592
4106,642,4,7,592
4107,642,5,11,592
4108,642,6,5,592
4109,642,7,587,592
4110,643,1,3,16
4111,643,2,6,16
4112,643,3,5,16
4113,643,5,2,16
4114,643,6,6,16
4115,643,7,10,16
4116,644,1,445,913
4117,644,2,53,913
4118,644,3,213,913
4119,644,4,104,913
4120,644,5,98,913
4121,644,6,151,913
4122,644,7,762,913
4123,645,1,2,63
4124,645,2,2,63
4125,645,3,11,63
4126,645,4,41,63
4127,645,5,7,63
4128,645,6,11,63
4129,645,7,52,63
4130,646,1,4,24
4131,646,2,1,24
4132,646,3,11,24
4133,646,4,6,24
4134,646,5,2,24
4135,646,6,2,24
4136,646,7,22,24
4137,647,1,6,41
4138,647,2,1,41
4139,647,3,7,41
4140,647,4,23,41
4141,647,5,4,41
4142,647,6,19,41
4143,647,7,22,41
4144,648,1,14,17
4145,648,3,3,17
4146,648,6,3,17
4147,648,7,14,17
4148,649,1,1,44
4149,649,2,10,44
4150,649,3,11,44
4151,649,4,19,44
4152,649,5,3,44
4153,649,6,15,44
4154,649,7,29,44
4155,650,1,26,32
4156,650,3,6,32
4157,650,6,2,32
4158,650,7,30,32
4159,651,1,111,180
4160,651,2,16,180
4161,651,3,37,180
4162,651,4,7,180
4163,651,5,9,180
4164,651,6,18,180
4165,651,7,162,180
4166,652,1,418,1038
4167,652,2,61,1038
4168,652,3,428,1038
4169,652,4,80,1038
4170,652,5,51,1038
4171,652,6,10,1038
4172,652,7,1028,1038
4173,653,1,327,491
4174,653,2,9,491
4175,653,3,122,491
4176,653,4,19,491
4177,653,5,14,491
4178,653,6,83,491
4179,653,7,408,491
4180,654,1,371,888
4181,654,2,159,888
4182,654,3,194,888
4183,654,4,58,888
4184,654,5,106,888
4185,654,6,141,888
4186,654,7,747,888
4187,655,1,275,611
4188,655,2,59,611
4189,655,3,107,611
4190,655,4,69,611
4191,655,5,101,611
4192,655,6,59,611
4193,655,7,552,611
4194,656,1,789,952
4195,656,3,142,952
4196,656,4,12,952
4197,656,5,9,952
4198,656,6,38,952
4199,656,7,914,952
4200,657,1,1,10
4201,657,2,1,10
4202,657,3,5,10
4203,657,5,3,10
4204,657,6,1,10
4205,657,7,9,10
4206,658,1,1004,1205
4207,658,2,12,1205
4208,658,3,145,1205
4209,658,4,32,1205
4210,658,5,12,1205
4211,658,6,36,1205
4212,658,7,1169,1205
4213,659,1,187,485
4214,659,2,81,485
4215,659,3,149,485
4216,659,4,25,485
4217,659,5,43,485
4218,659,6,91,485
4219,659,7,394,485
4220,660,1,56,154
4221,660,2,4,154
4222,660,3,76,154
4223,660,4,17,154
4224,660,5,1,154
4225,660,6,18,154
4226,660,7,136,154
4227,661,1,365,658
4228,661,2,32,658
4229,661,3,117,658
4230,661,4,34,658
4231,661,5,110,658
4232,661,6,6,658
4233,661,7,652,658
4234,662,1,595,774
4235,662,2,23,774
4236,662,3,123,774
4237,662,4,10,774
4238,662,5,23,774
4239,662,6,154,774
4240,662,7,620,774
4241,663,1,1132,1959
4242,663,2,134,1959
4243,663,3,384,1959
4244,663,4,175,1959
4245,663,5,134,1959
4246,663,6,115,1959
4247,663,7,1844,1959
4248,664,1,34,422
4249,664,2,11,422
4250,664,3,137,422
4251,664,4,179,422
4252,664,5,61,422
4253,664,6,45,422
4254,664,7,377,422
4255,665,1,116,216
4256,665,2,6,216
4257,665,3,82,216
4258,665,4,6,216
4259,665,5,6,216
4260,665,6,41,216
4261,665,7,175,216
4262,666,1,565,1092
4263,666,2,32,1092
4264,666,3,435,1092
4265,666,4,28,1092
4266,666,5,32,1092
4267,666,6,54,1092
4268,666,7,1038,1092
4269,667,1,372,611
4270,667,2,18,611
4271,667,3,126,611
4272,667,4,47,611
4273,667,5,48,611
4274,667,6,78,611
4275,667,7,533,611
4276,668,1,899,2074
4277,668,2,102,2074
4278,668,3,838,2074
4279,668,4,133,2074
4280,668,5,102,2074
4281,668,6,40,2074
4282,668,7,2034,2074
4283,669,1,760,1320
4284,669,2,40,1320
4285,669,3,480,1320
4286,669,5,40,1320
4287,669,6,26,1320
4288,669,7,1294,1320
4289,670,1,260,977
4290,670,2,86,977
4291,670,3,559,977
4292,670,4,63,977
4293,670,5,9,977
4294,670,6,67,977
4295,670,7,910,977
4296,671,1,459,489
4297,671,3,24,489
4298,671,4,6,489
4299,671,6,4,489
4300,671,7,485,489
4301,672,1,466,858
4302,672,3,224,858
4303,672,4,119,858
4304,672,5,49,858
4305,672,6,99,858
4306,672,7,759,858
4307,673,1,67,190
4308,673,2,15,190
4309,673,3,80,190
4310,673,4,17,190
4311,673,5,11,190
4312,673,6,80,190
4313,673,7,110,190
4314,674,1,2,19
4315,674,3,7,19
4316,674,4,3,19
4317,674,5,7,19
4318,674,6,10,19
4319,674,7,9,19
4320,675,1,67,90
4321,675,2,1,90
4322,675,3,20,90
4323,675,5,2,90
4324,675,6,31,90
4325,675,7,59,90
4326,676,1,92,120
4327,676,2,4,120
4328,676,3,18,120
4329,676,4,3,120
4330,676,5,3,120
4331,676,6,6,120
4332,676,7,114,120
4333,677,1,4,19
4334,677,2,2,19
4335,677,3,11,19
4336,677,4,2,19
4337,677,6,4,19
4338,677,7,15,19
4339,678,1,20,55
4340,678,2,1,55
4341,678,3,28,55
4342,678,4,3,55
4343,678,5,3,55
4344,678,6,2,55
4345,678,7,53,55
4346,679,1,273,607
4347,679,2,11,607
4348,679,3,178,607
4349,679,4,62,607
4350,679,5,83,607
4351,679,6,29,607
4352,679,7,578,607
4353,680,1,434,970
4354,680,2,22,970
4355,680,3,388,970
4356,680,4,104,970
4357,680,5,22,970
4358,680,6,34,970
4359,680,7,936,970
4360,681,1,321,700
4361,681,2,11,700
4362,681,3,309,700
4363,681,4,33,700
4364,681,5,26,700
4365,681,6,34,700
4366,681,7,666,700
4367,682,1,212,591
4368,682,2,123,591
4369,682,3,177,591
4370,682,4,15,591
4371,682,5,64,591
4372,682,6,23,591
4373,682,7,568,591
4374,683,1,909,1211
4375,683,2,12,1211
4376,683,3,278,1211
4377,683,5,12,1211
4378,683,6,242,1211
4379,683,7,969,1211
4380,684,1,1184,1605
4381,684,2,32,1605
4382,684,3,352,1605
4383,684,4,21,1605
4384,684,5,16,1605
4385,684,6,16,1605
4386,684,7,1589,1605
4387,685,1,112,182
4388,685,2,19,182
4389,685,3,21,182
4390,685,4,16,182
4391,685,5,14,182
4392,685,6,5,182
4393,685,7,177,182
4394,686,1,656,1350
4395,686,2,80,1350
4396,686,3,455,1350
4397,686,4,52,1350
4398,686,5,107,1350
4399,686,6,93,1350
4400,686,7,1257,1350
4401,687,1,23,39
4402,687,3,8,39
4403,687,4,6,39
4404,687,5,2,39
4405,687,6,18,39
4406,687,7,21,39
4407,688,1,537,607
4408,688,2,6,607
4409,688,3,42,607
4410,688,4,16,607
4411,688,5,6,607
4412,688,6,30,607
4413,688,7,577,607
4414,689,1,712,757
4415,689,3,45,757
4416,689,6,191,757
4417,689,7,566,757
4418,690,1,23,41
4419,690,2,1,41
4420,690,3,13,41
4421,690,4,2,41
4422,690,5,2,41
4423,690,6,18,41
4424,690,7,23,41
4425,691,1,1,12
4426,691,2,3,12
4427,691,3,4,12
4428,691,4,2,12
4429,691,5,2,12
4430,691,6,6,12
4431,691,7,6,12
4432,692,1,664,837
4433,692,2,58,837
4434,692,3,83,837
4435,692,4,32,837
4436,692,6,66,837
4437,692,7,771,837
4438,693,1,6,70
4439,693,2,10,70
4440,693,3,21,70
4441,693,4,19,70
4442,693,5,14,70
4443,693,6,42,70
4444,693,7,28,70
4445,694,1,299,547
4446,694,2,5,547
4447,694,3,201,547
4448,694,4,21,547
4449,694,5,21,547
4450,694,6,49,547
4451,694,7,498,547
4452,695,1,99,229
4453,695,2,13,229
4454,695,3,66,229
4455,695,4,43,229
4456,695,5,8,229
4457,695,6,4,229
4458,695,7,225,229
4459,696,1,749,1364
4460,696,2,40,1364
4461,696,3,294,1364
4462,696,4,121,1364
4463,696,5,160,1364
4464,696,6,147,1364
4465,696,7,1217,1364
4466,697,1,345,1072
4467,697,2,25,1072
4468,697,3,501,1072
4469,697,4,63,1072
4470,697,5,138,1072
4471,697,6,80,1072
4472,697,7,992,1072
4473,698,1,9,43
4474,698,2,4,43
4475,698,3,18,43
4476,698,4,7,43
4477,698,5,5,43
4478,698,6,5,43
4479,698,7,38,43
4480,699,1,440,1011
4481,699,2,81,1011
4482,699,3,368,1011
4483,699,5,122,1011
4484,699,6,174,1011
4485,699,7,837,1011
4486,700,1,8,18
4487,700,2,2,18
4488,700,3,5,18
4489,700,4,3,18
4490,700,6,3,18
4491,700,7,15,18
4492,701,1,670,956
4493,701,2,9,956
4494,701,3,249,956
4495,701,5,28,956
4496,701,6,9,956
4497,701,7,947,956
4498,702,1,524,714
4499,702,3,134,714
4500,702,4,28,714
4501,702,5,28,714
4502,702,6,155,714
4503,702,7,559,714
4504,703,1,6,15
4505,703,3,6,15
4506,703,4,2,15
4507,703,5,1,15
4508,703,6,1,15
4509,703,7,14,15
4510,704,1,597,1698
4511,704,2,166,1698
4512,704,3,597,1698
4513,704,4,172,1698
4514,704,5,166,1698
4515,704,6,249,1698
4516,704,7,1449,1698
4517,705,1,7,39
4518,705,3,12,39
4519,705,4,13,39
4520,705,5,7,39
4521,705,6,32,39
4522,705,7,7,39
4523,706,1,54,61
4524,706,3,7,61
4525,706,6,4,61
4526,706,7,57,61
4527,707,1,445,1332
4528,707,2,25,1332
4529,707,3,706,1332
4530,707,4,80,1332
4531,707,5,76,1332
4532,707,6,48,1332
4533,707,7,1284,1332
4534,708,1,294,876
4535,708,2,142,876
4536,708,3,218,876
4537,708,4,164,876
4538,708,5,58,876
4539,708,6,151,876
4540,708,7,725,876
4541,709,1,292,385
4542,709,2,3,385
4543,709,3,77,385
4544,709,4,10,385
4545,709,5,3,385
4546,709,6,26,385
4547,709,7,359,385
4548,710,1,412,653
4549,710,2,22,653
4550,710,3,132,653
4551,710,4,59,653
4552,710,5,28,653
4553,710,6,183,653
4554,710,7,470,653
4555,711,1,8,11
4556,711,3,3,11
4557,711,7,11,11
4558,712,1,349,437
4559,712,2,4,437
4560,712,3,78,437
4561,712,4,6,437
4562,712,6,43,437
4563,712,7,394,437
4564,713,1,328,497
4565,713,2,9,497
4566,713,3,124,497
4567,713,4,12,497
4568,713,5,24,497
4569,713,6,109,497
4570,713,7,388,497
4571,714,1,144,254
4572,714,2,2,254
4573,714,3,99,254
4574,714,4,7,254
4575,714,5,2,254
4576,714,6,30,254
4577,714,7,224,254
4578,715,1,1126,1430
4579,715,2,28,1430
4580,715,3,211,1430
4581,715,4,37,1430
4582,715,5,28,1430
4583,715,6,42,1430
4584,715,7,1388,1430
